X_Minimum,X_Maximum,Pixels_Areas,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Outside_X_Index,Edges_Y_Index,LogOfAreas,Orientation_Index,Luminosity_Index,Class
-1.1333010870766087,-1.1900981019210153,-0.35942848939717953,-0.35210412703003324,0.3811096777639774,0.29790116936684435,1.454518590392437,2.674555997022448,-0.4923574637650221,0.6951225065405833,-0.16564306513953345,1.147417720531462,0.27270299014422894,0
-1.094648326831657,-1.1506596693599567,-0.39465824834849483,-0.38023117901991,0.6020633386637422,1.2619429723786935,1.454518590392437,2.674555997022448,-0.4923574637650221,0.6951225065405833,-0.4311884104124533,0.8173783249149172,1.077670170637759,0
-1.0579282045989526,-1.111221236798898,-0.27622629272492427,-0.24872789262687262,0.049679186414330244,0.7196694581845283,1.454518590392437,2.674555997022448,-0.46976675535452433,0.6951225065405833,0.22900996055152617,1.2562862849361853,0.5984039966260831,0
-1.0714566706846858,-1.1269966098233215,-0.32344916110647454,-0.28332043923827555,1.191273101063115,1.1414377470022123,1.454518590392437,2.674555997022448,-0.4923574637650221,0.4063090263992548,0.031766742983685294,1.2233631383722336,1.390514558442698,0
1.4177810890902145,1.412838447108857,-0.34593624128816514,-0.36004622020148674,-0.5027049658350817,-1.0879089224626888,-0.6374461767078766,-0.844628926483603,-0.44341092887561023,0.6951225065405833,-0.0851798268918414,0.9838119001829913,-0.7701116358722341,0
1.4081178990289764,1.412838447108857,-0.17803270926487522,-0.20179929696486368,-0.5763561861350034,-0.6661406336450049,-0.6374461767078766,-0.844628926483603,-0.30786667841262355,0.6951225065405833,0.5205434324634521,1.0490522458281222,-0.7315417798414883,0
1.4970192475923658,1.4877714689748684,-0.4103992044756783,-0.4152179631082353,0.23380723716413424,-0.6058880209567643,1.0547800998637147,-0.844628926483603,-0.5525993528596828,0.6951225065405833,-0.5909487530201891,1.1009617468522666,-0.3279868047049803,0
1.2593047720859118,1.2748039331451517,1.9350032584746533,2.1611812922121953,-2.1230318124333567,0.6594168454962878,-0.6374461767078766,-0.844628926483603,-0.11584565692339255,0.6551640740867042,2.03735043918236,1.6051100525186657,0.19413476489641324,0
-1.1217052590031231,-1.170378885640486,-0.18477883331938239,-0.21503850823532808,-1.4601708297340625,-0.3046249575155614,-0.6374461767078766,-0.844628926483603,-0.33422250489153765,0.6951225065405833,0.5038843769256274,1.083187287357618,-0.8715360721012324,0
0.38768502856224724,0.35786037610053756,-0.3376909785548786,-0.33061460056070335,0.3074584574640558,0.17739594399036318,-0.6374461767078766,-0.844628926483603,-0.4998876999018546,0.6951225065405833,-0.04003378638433755,1.3457645298922007,0.15985044842463914,0
-1.0405344624887243,-1.087558177262263,-0.07908955646543649,-0.1296108309633222,-1.6074732703339056,-0.24437234482732084,-0.5441738622511747,-0.844628926483603,-0.33798762295995394,0.6951225065405833,0.7291148077970131,1.357277532064871,-1.0358150885284836,0
-0.9052498016313927,-0.9613551930668751,-0.3556806427002311,-0.3597953418070816,-0.39222813538519935,-0.6058880209567643,-0.5441738622511747,-0.844628926483603,-0.503652817970271,0.6951225065405833,-0.14232038738657896,1.1849864644633332,-0.31084464646909316,0
1.3501387586615488,1.3457931117550572,-0.3137047596944086,-0.3377037071911794,-0.7604842368848074,-1.0879089224626888,-0.5441738622511747,-0.6246798687644748,-0.42082022046511247,0.6951225065405833,0.07707937404656774,1.0528899132190124,-1.048671707205399,0
1.201325631718484,1.2195901275596697,0.27095932502954745,0.014163992893188449,-2.7858927951326513,-0.6058880209567643,-0.5441738622511747,-0.6246798687644748,-0.06689912203398068,0.6951225065405833,1.1882383784194521,1.0248143465172377,-2.3364763446764143,0
0.20021914137423066,0.17644358631966764,-0.19902065076778647,-0.22234265348957996,-1.3128683891342192,-0.12386711945083968,-0.5441738622511747,-0.6246798687644748,-0.36434344943886804,0.6951225065405833,0.46740104529779275,1.210436258739762,-0.7501124512636992,0
-1.1932128654562841,-1.2453119075064976,-0.23425040971910177,-0.24492887694016652,-1.3128683891342192,-0.24437234482732084,-0.7706923402174507,-0.18478175332621846,-0.3568132133020354,0.6951225065405833,0.3682796648477373,1.1526692653821538,-0.498694130470689,0
-0.9033171636191452,-0.9534675065546634,-0.1907753880344999,-0.16881954003177935,-0.5027049658350817,0.3581537820550849,-0.7706923402174507,-0.18478175332621846,-0.41328998432827985,0.6248158975394542,0.48872463638620783,1.4895760658034491,0.19342050830325128,0
-1.2164045216032553,-1.2729188102992386,-0.31670303705196734,-0.35454123143282584,-0.6500074064349249,-1.7506876620333351,-0.9039385037270249,-0.844628926483603,-0.40952486625986356,0.6951225065405833,0.0634189485055518,1.3534398646739807,-1.5750788163657643,0
1.908671144201103,1.919622305518461,-0.32344916110647454,-0.32887995566224515,-0.4290537455351601,-0.18411973213908026,1.094753948916587,3.774301285618088,-0.41328998432827985,0.6951225065405833,0.031766742983685294,0.720426727671379,-0.37369922666734573,0
1.0099944685059723,0.998734905217741,-0.18477883331938239,-0.15886325175095906,-0.023972033885591357,0.17739594399036318,1.454518590392437,2.674555997022448,-0.46976675535452433,0.6951225065405833,0.5038843769256274,1.4000978208474335,0.2619891412467995,0
1.2167867358164648,1.2136743626755107,-0.23125213236154302,-0.26239001319076277,-0.9446122876346114,-0.3046249575155614,-0.7706923402174507,-0.18478175332621846,-0.3568132133020354,0.6951225065405833,0.37727555483816294,1.1009617468522666,-0.9886741533797943,0
1.7695212073192765,1.7776439482986497,-0.29871337290661487,-0.3130101052275899,-0.9077866774846506,-0.3046249575155614,1.0547800998637147,-0.844628926483603,-0.41328998432827985,0.6951225065405833,0.14171650953332654,0.8420201892143165,-0.6679729430500738,0
1.8371635377479423,1.8427173620243966,-0.219259022931308,-0.23095136639473848,-0.09762325418551296,-0.786645859021486,1.0547800998637147,-0.844628926483603,-0.46223651921769165,0.6951225065405833,0.4120929809122153,1.3702044116973429,-0.5144077755202521,0
-0.34671741609183826,-0.3894979209315243,-0.40065480306361234,-0.4020575993331553,0.19698162701417343,0.17739594399036318,1.474505514918873,-0.40473081104534664,-0.5149481721755198,0.6951225065405833,-0.48799578979643443,1.0048180795857578,-0.06156909545556887,0
1.924132248299084,1.9294819136587258,-0.2739775847067552,-0.31603498186870305,-0.8709610673346897,-1.1481615351509296,1.474505514918873,-0.40473081104534664,-0.4923574637650221,0.6951225065405833,0.2371728977650596,1.4031275582612943,-1.4400843202581535,0
1.6728893067068968,1.6691882587557385,-0.4321367153179792,-0.4393094569252526,-0.20810008463539534,-0.786645859021486,1.4478562822169583,-0.40473081104534664,-0.5375388805860176,0.6951225065405833,-0.8928108393655665,0.6864936686361406,-0.6351171397646234,0
0.6350626941299392,0.6082944228632601,-0.4208931752271339,-0.42558282477422965,0.012853576264369443,-0.3046249575155614,1.4212070495150435,-0.40473081104534664,-0.5563644709280992,0.6951225065405833,-0.7210559767705974,1.061373177977822,-0.3058448503169594,0
1.7521274652090482,1.7598966536461733,-0.40665135777872985,-0.42541796182933483,-0.8709610673346897,-1.7506876620333351,1.4611808985679158,-0.40473081104534664,-0.4245853385335287,0.6951225065405833,-0.5496342952863849,-0.24565554236162826,-1.5365089603350182,0
0.29105312794986754,0.25926429469789086,-0.4328862846573689,-0.43546026555966544,0.16015601686421263,-0.24437234482732084,1.474505514918873,-0.40473081104534664,-0.5375388805860176,0.6951225065405833,-0.9058049026850696,0.488752806758174,0.011285077046951255,0
0.9868028123590011,0.9691560807969469,-0.4306375766391998,-0.43228486188190923,0.34428406761401664,0.17739594399036318,1.474505514918873,-0.40473081104534664,-0.5375388805860176,0.6951225065405833,-0.8674890749480734,0.6864936686361406,0.11628079624175945,0
-1.1912802274440366,-1.2453119075064976,-0.049106782889849,-0.14701462358091158,-1.4601708297340625,-1.2084141478391701,1.474505514918873,-0.40473081104534664,-0.4471760469440266,0.6951225065405833,0.7820906044072946,1.4374645822850474,-1.6386476531571785,0
-1.1951455034685317,-1.2531995940187093,-0.3376909785548786,-0.3622539500722518,-0.6868330165848857,-1.2084141478391701,1.4611808985679158,-0.40473081104534664,-0.4923574637650221,0.6951225065405833,-0.04003378638433755,1.1009617468522666,-1.1929515390241152,0
1.8545572798581706,1.860464656676873,-0.35867892005778984,-0.38131354009291496,-0.7973098470347681,-1.2686667605274107,1.208013187899725,-0.20677665909813125,-0.46223651921769165,0.6951225065405833,-0.1609785295889424,0.932508346641619,-1.2458065269181,0
0.26206355776615364,0.2336293135332027,-0.3331935625185405,-0.33221305433077025,0.16015601686421263,-0.24437234482732084,1.1946885715487674,-0.20677665909813125,-0.48482722762818947,0.6951225065405833,-0.016544518076005203,1.2395217379128234,-0.10871003060425825,0
1.2341804779266932,1.2255058924438285,-0.36467547477290735,-0.3677374349785351,-0.09762325418551296,-0.18411973213908026,1.1813639551978101,-0.20677665909813125,-0.48482722762818947,0.6951225065405833,-0.1994609478813165,1.1009617468522666,-0.25013283605032643,0
-0.5728360635248066,-0.6103531432734529,-0.43588456201492765,-0.42988359724974595,1.0807962706132326,1.201690359690453,1.208013187899725,-0.20677665909813125,-0.39446439398619837,-0.0276698982264188,-0.9604466048491334,-1.3333312739375731,1.349801932632466,0
1.2709006001593974,1.268888168260993,-0.33619183987609924,-0.3460830455643104,-0.20810008463539534,-0.6058880209567643,1.208013187899725,0.47506541983116607,-0.41705510239669613,0.6951225065405833,-0.03220403028155985,0.9662394231825999,-0.5636914804484274,0
0.8863056357221263,0.8685880777662474,-0.42389145258469263,-0.4261992688290536,0.12333040671425184,0.17739594399036318,1.6077516784284471,0.47506541983116607,-0.5149481721755198,0.6951225065405833,-0.7630367967259146,0.4275521109981905,-0.02585626579747079,0
1.2090561837674745,1.1939551463949813,-0.4261401606028617,-0.42908795434177543,0.3074584574640558,-0.36487757020380196,-0.7240561829890998,0.47506541983116607,-0.5262435263807687,0.6951225065405833,-0.7961883172461852,0.9662394231825999,-0.08728233280939941,0
0.14997055305579324,0.11531401585002671,-0.43438542333614827,-0.4432374957862241,-0.3554025252352386,-1.0879089224626888,-0.7240561829890998,0.47506541983116607,-0.4961225818334384,0.6951225065405833,-0.9326259821009668,0.36029194041048584,-0.896535052861901,0
1.0757041609223905,1.0598644756873818,-0.42913843796042045,-0.43016314746065454,0.34428406761401664,0.17739594399036318,-0.7107315666381424,0.9149635352694224,-0.4998876999018546,0.6951225065405833,-0.8430002633074717,0.488752806758174,0.180563889626336,0
-0.006573125936261823,-0.04046779276615506,-0.41714532853018543,-0.4215616025096219,-0.24492569478535614,-0.18411973213908026,-0.7107315666381424,0.9149635352694224,-0.44341092887561023,0.6951225065405833,-0.6719117629340154,0.12154863219827289,-0.2822743827426147,0
1.6883504108048775,1.684963631780162,-0.4246410219240823,-0.43186912054260934,-0.13444886433547376,-0.6661406336450049,1.088091640741108,0.47506541983116607,-0.530008644449185,0.6951225065405833,-0.774031773380879,0.5960055112088384,-0.6008328232928493,0
1.0099944685059723,0.9967629835896881,-0.42164274456652356,-0.4231170485549336,0.3074584574640558,-0.12386711945083968,1.088091640741108,0.47506541983116607,-0.48482722762818947,0.6951225065405833,-0.7313845912040485,0.12154863219827289,0.052711959450344986,0
1.7463295511723054,1.7480651238778557,-0.18777711067694114,-0.2054979612938077,-0.5027049658350817,-0.6661406336450049,1.088091640741108,0.47506541983116607,-0.48482722762818947,0.6951225065405833,0.49638780193360693,1.4711956588260284,-0.6208320079013842,0
0.3065142320478483,0.27701158935036724,-0.3916599709909361,-0.39960615902211105,-0.24492569478535614,-0.786645859021486,1.0747670243901508,0.47506541983116607,-0.5074179360386872,0.6951225065405833,-0.4043673309965565,0.9662394231825999,-0.5579774277031316,0
-1.150694829186837,-1.2137611614576507,-0.43588456201492765,-0.44087207092469016,0.16015601686421263,-0.786645859021486,1.2346624206016397,0.47506541983116607,-0.5563644709280992,0.6951225065405833,-0.9604466048491334,0.8420201892143165,-0.3272725481118182,0
1.8835468500418844,1.886099637841561,-0.4268897299422514,-0.44185408063993303,-0.6500074064349249,-2.1122033381627787,1.2479870369525972,0.47506541983116607,-0.5111830541071036,0.6951225065405833,-0.8076830655672842,0.6200414280254654,-1.5679362504341445,0
1.89514267811537,1.8979311676098787,-0.4321367153179792,-0.4458537990421632,-0.7236586267348465,-1.6904350493450946,1.2479870369525972,0.47506541983116607,-0.5111830541071036,0.6951225065405833,-0.8928108393655665,-0.021252991241688647,-1.5443657828597996,0
1.908671144201103,1.917650383890408,-0.40740092711811954,-0.4234181026282198,-0.5027049658350817,-1.7506876620333351,1.2613116533035544,0.47506541983116607,-0.44341092887561023,0.6951225065405833,-0.5576306419445404,0.06519551630046631,-1.3093753637095147,0
1.8545572798581706,1.85849273504882,-0.3316944238397611,-0.34735177344458773,-0.3554025252352386,-0.786645859021486,1.1946885715487674,0.47506541983116607,-0.48482722762818947,0.6951225065405833,-0.009047943083983958,1.1249976636688939,-0.7936821034465787,0
0.8457202374649269,0.8232338803210298,-0.4268897299422514,-0.44626954038146316,-1.202391558684337,-2.172455950851019,1.501154747620788,2.9164999605134887,-0.5601295889965153,0.6951225065405833,-0.8076830655672842,1.1009617468522666,-2.1136282876098824,0
-0.012371039973004603,-0.048355479278366795,-0.42913843796042045,-0.44649174695936483,-1.0550891180844937,-2.23270856353926,1.501154747620788,2.9164999605134887,-0.5149481721755198,0.6951225065405833,-0.8430002633074717,0.4275521109981905,-1.9379211656920405,0
-0.35444796814082863,-0.399357529071789,-0.45162551814211105,-0.45769525925808485,-0.39222813538519935,-0.786645859021486,1.4878301312698305,1.4208463680234171,-0.5375388805860176,0.6951225065405833,-1.3444378349959847,-0.5342885266554119,-0.5808336386843144,0
-0.49166526701040775,-0.5354201214074414,-0.31745260639135703,-0.3070822071655032,-0.023972033885591357,0.8401746835610095,1.4878301312698305,1.4208463680234171,-0.4923574637650221,0.6951225065405833,0.05992054684260869,1.1878142193829364,0.21484820609811012,0
-0.9748247700723061,-1.0284005284206748,-0.35717978137901046,-0.3456458003626329,0.3811096777639774,0.7196694581845283,-0.7773546483929294,0.03516730439290973,-0.4396458108071939,0.6951225065405833,-0.15164945848776104,0.9838119001829913,0.4705520664500921,0
-0.9767574080845537,-1.0165689986523572,1.5069991656831419,1.6712014520307465,-0.9814378977845721,0.6594168454962878,-0.4575638559699516,-0.844628926483603,-0.262685261591628,0.624310094597,1.8957484671108529,1.6592413609796413,0.13199444129132265,0
1.3366102925758157,1.3477650333831102,1.1337136346670775,1.1620688384249984,-2.7490671849826906,0.23764855667860377,-0.5908100194795257,-0.844628926483603,-0.20244337249696734,0.6450480152376208,1.744650833382786,1.5915772254034217,-0.24513303989819285,0
0.3625607344030285,0.36969190586885514,0.5910254329489439,0.5315684255601796,-1.6074732703339056,-0.18411973213908026,1.3146101187073842,-0.844628926483603,-0.10455030271814367,0.17566288464015564,1.4467869203664867,1.4578648142050419,-0.6636874034911019,0
0.3451669922928002,0.31645002191142596,-0.3969069563666639,-0.39742710096784944,0.23380723716413424,-0.18411973213908026,1.3146101187073842,-0.844628926483603,-0.5111830541071036,0.6951225065405833,-0.4520122298347341,0.8236397822368957,-0.009428364154745713,0
1.348206120649301,1.3398773468708984,-0.4441298247482142,-0.4505846487652312,-0.060797644035552156,-1.0879089224626888,-0.697406950287185,-0.40473081104534664,-0.46976675535452433,0.6951225065405833,-1.1361996407731803,-0.4981336601833425,-0.6022613364791732,0
-1.1062441549051425,-1.1565754342441155,-0.3729207375061939,-0.40111859734266764,-1.3128683891342192,-1.931445500098057,-0.7240561829890998,2.674555997022448,-0.3605783313704517,0.6951225065405833,-0.2562683272652976,0.25930069328180017,-1.69007412786484,0
0.5635550876767782,0.5412490875094603,-0.3886616936333773,-0.3849333569264745,0.12333040671425184,0.6594168454962878,-0.5108623213737812,3.1144541124607037,-0.4471760469440266,0.39771037637753437,-0.3785457949129282,0.6380178700143715,0.2462754961972364,0
0.38768502856224724,0.35786037610053756,-0.41264791249384736,-0.41003553227523815,0.5652377285137814,-0.06361450676259911,-0.5108623213737812,3.1144541124607037,-0.503652817970271,0.6951225065405833,-0.6169368796591952,1.0672306703112857,0.3791272225253611,0
1.1046937311061042,1.0993029082484407,-0.2679810299916377,-0.27158649833424187,-0.46587935568512095,-0.12386711945083968,-0.7107315666381424,-0.844628926483603,-0.3605783313704517,0.6951225065405833,0.25849648885347465,1.0167350467469427,-0.3201299821801986,0
1.1549423194245418,1.148600948949764,-0.25748705924018206,-0.24902177874603287,0.049679186414330244,0.17739594399036318,-0.697406950287185,-0.844628926483603,-0.3869341578493658,0.6951225065405833,0.29448004881517575,1.1569108977615585,0.002713997929007675,0
0.6369953321421867,0.6280136391437895,-0.23949739509482956,-0.22844258245068727,-0.8341354571847289,0.3581537820550849,-0.697406950287185,-0.844628926483603,-0.2777457338652932,0.6951225065405833,0.3521203809760476,0.997344727298235,0.03842682758710576,0
-0.5979603576840253,-0.635988124438141,-0.14655079701050835,-0.1576375315954369,-1.018263507934533,0.17739594399036318,-0.697406950287185,-0.844628926483603,-0.33422250489153765,0.6951225065405833,0.5936766862745008,1.269213164568657,-0.47083812333737246,0
-1.150694829186837,-1.1920700235490684,0.09481053027297096,0.0079063689413122,-1.717950100783788,-0.3046249575155614,-0.7107315666381424,-0.844628926483603,-0.22126896283904876,0.6951225065405833,0.9929942475161507,1.2764845343619224,-1.2043796445147064,0
-0.909115077655888,-0.9534675065546634,0.0333458444430166,0.005175378419359336,-0.6868330165848857,-0.3046249575155614,-0.7240561829890998,-0.844628926483603,-0.33045738682312137,0.6951225065405833,0.9103653320485422,1.382323361352785,-0.6301173436124898,0
1.2283825638899504,1.2274778140718814,-0.31595346771257765,-0.35162387410360063,-1.533822050033984,-1.2084141478391701,-0.697406950287185,0.47506541983116607,-0.33422250489153765,0.6951225065405833,0.06691735016849489,0.580654841645278,-1.4893680251863288,0
1.3791283288452625,1.3734000145477985,-0.43513499267553796,-0.44316581624496554,-0.13444886433547376,-1.2084141478391701,-0.6840823339362275,0.47506541983116607,-0.44341092887561023,0.6951225065405833,-0.946452998197361,-0.6944606446015074,-0.7836825111423114,0
-0.13992514878134577,-0.16864269858959574,-0.2784750007430933,-0.2767832650754907,0.012853576264369443,-0.18411973213908026,-0.7373807993400572,-0.844628926483603,-0.33045738682312137,0.6951225065405833,0.22068043278261343,0.8686818784562895,-0.16013650531191934,0
0.8283264953546985,0.8094304289246593,-0.3729207375061939,-0.369077842400071,0.454760898063899,-0.18411973213908026,1.474505514918873,-0.18478175332621846,-0.5149481721755198,0.6951225065405833,-0.2562683272652976,1.1526692653821538,0.1569934220519912,0
0.29105312794986754,0.25926429469789086,-0.3384405478942683,-0.33410539421999746,0.3074584574640558,-0.24437234482732084,1.474505514918873,-0.18478175332621846,-0.5375388805860176,0.6951225065405833,-0.0440319597134157,1.445341899561085,0.045569393518725375,0
0.6601869882891579,0.6378732472840541,-0.39240954033032577,-0.3918217608414265,0.34428406761401664,-0.12386711945083968,1.501154747620788,-0.18478175332621846,-0.5149481721755198,0.6951225065405833,-0.41103095321168626,0.9236211168942945,0.04985493307769706,0
-0.4935979050226553,-0.5393639646635473,-0.3976565257060536,-0.39774965890351316,0.16015601686421263,-0.12386711945083968,1.4878301312698305,-0.18478175332621846,-0.5149481721755198,0.6951225065405833,-0.4590090331606203,0.7642569289252286,0.02628446550335237,0
0.7684147169750231,0.7463289368269654,-0.43588456201492765,-0.436356259825398,0.7493657792635854,0.3581537820550849,1.4878301312698305,-0.18478175332621846,-0.5375388805860176,0.6951225065405833,-0.9604466048491334,0.5960055112088384,0.361985064289474,0
1.7869149494295047,1.7914473996950204,-0.3736703068455836,-0.38362162132144206,-0.060797644035552156,-1.0879089224626888,1.474505514918873,-0.18478175332621846,-0.46976675535452433,0.6951225065405833,-0.2615992250374015,0.8123287625584831,-0.6401169359167572,0
-0.870462317410936,-0.9120571523655517,-0.2747271540461449,-0.30340504669893675,-1.533822050033984,-0.18411973213908026,1.048117791688236,0.9149635352694224,-0.3681085675072843,0.6951225065405833,0.23450744887900798,0.7642569289252286,-1.052242990171209,0
0.6775807303993863,0.6635082284487422,0.252969660884195,0.21961906200272902,-0.9077866774846506,0.23764855667860377,-0.7107315666381424,2.1246833527246274,-0.3605783313704517,0.6951225065405833,1.1705797795493589,1.5388597944022477,-0.592261744174906,0
1.8352308997356945,1.8466612052805025,-0.08808438853811273,-0.1810122299998681,-1.6442988804838665,-1.2686667605274107,1.088091640741108,1.0249380641289865,-0.3906992759177821,0.6951225065405833,0.7124557522591891,1.3134473308110215,-1.6922168976443257,0
-0.7815609688475468,-0.8292364439873285,-0.38716255495459795,-0.39580714333540495,-0.7236586267348465,-0.12386711945083968,1.1014162570920656,1.0249380641289865,-0.46223651921769165,0.6951225065405833,-0.3658849127041824,0.4275521109981905,-0.5951187705475537,0
1.614910166339469,1.6376375127068914,1.3923150567565197,1.5494465832488793,-2.638590354532808,0.7196694581845283,1.1014162570920656,1.0249380641289865,-0.20997360863379988,0.6951225065405833,1.8526015132678877,1.5588560613337274,0.14056552040926612,0
1.4119831750534717,1.41481036873691,-0.28597069413699017,-0.2782957033960473,-0.060797644035552156,0.6594168454962878,1.088091640741108,1.0249380641289865,-0.3906992759177821,0.6951225065405833,0.19252662892369077,0.83636467937511,0.03414128802813387,0
1.015792382542715,1.0085945133580057,-0.35043365732450327,-0.34501502039955717,-0.13444886433547376,0.29790116936684435,1.048117791688236,1.0249380641289865,-0.41328998432827985,0.30616004379333045,-0.11100136297546964,0.7642569289252286,0.13627998085029433,0
1.344340844624806,1.3379054252428455,-0.3901608323121567,-0.39736258938071667,-0.24492569478535614,-0.12386711945083968,-0.7373807993400572,-0.844628926483603,-0.44341092887561023,0.6951225065405833,-0.39137326767705344,0.7048740756135614,-0.5029796700296607,0
1.2187193738287123,1.2136743626755107,-0.3182021757307467,-0.31823554378534225,-0.24492569478535614,-0.18411973213908026,-0.7906792647438868,-0.6246798687644748,-0.38316903978094946,0.6951225065405833,0.056588735735043444,1.0799555674495,-0.17156461080251084,0
1.1897298036449984,1.1880393815108226,-0.22150773094947707,-0.24009767585933653,-0.8341354571847289,-0.24437234482732084,-0.7640300320419721,-0.6246798687644748,-0.33045738682312137,0.6951225065405833,0.40559594925246417,1.0240064165402083,-0.6751155089816934,0
2.043955805058435,2.0517410545980073,-0.3489345186457239,-0.4108383431373345,-2.491287913932965,-2.1122033381627787,1.5278039803227028,0.2551163621120379,-0.4923574637650221,0.6951225065405833,-0.10233865409580045,1.1249976636688939,-3.0078775422486577,0
